Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Sun, Nov 6 2011,1300,1347,1.1,916,2.2,2263,1.5
Sun, Nov 6 2011,1400,1491,1.5,1155,2.1,2646,1.7
Sun, Nov 6 2011,1500,1388,1.4,1155,1.1,2543,1.3
Sun, Nov 6 2011,1600,1204,1.7,1104,1.8,2308,1.8
Sun, Nov 6 2011,1700,1071,2.7,1242,1.7,2313,2.2
Sun, Nov 6 2011,1800,1009,3.9,1211,2.1,2220,2.9
Sun, Nov 6 2011,1900,935,4.4,1143,1.9,2078,3
Sun, Nov 6 2011,2000,781,4.1,865,1.4,1646,2.7
Sun, Nov 6 2011,2100,552,2.4,597,2,1149,2.2
Sun, Nov 6 2011,2200,409,2.4,403,1.5,812,2
Sun, Nov 6 2011,2300,219,3.2,252,4,471,3.6
Sun, Nov 6 2011,2400,103,5.8,177,1.7,280,3.2
Mon, Nov 7 2011,0100,64,7.8,114,6.1,178,6.7
Mon, Nov 7 2011,0200,38,13.2,51,9.8,89,11.2
Mon, Nov 7 2011,0300,22,22.7,44,11.4,66,15.2
Mon, Nov 7 2011,0400,34,14.7,22,40.9,56,25
Mon, Nov 7 2011,0500,105,15.2,48,18.8,153,16.3
Mon, Nov 7 2011,0600,249,9.6,87,18.4,336,11.9
Mon, Nov 7 2011,0700,833,8.5,245,13.9,1078,9.7
Mon, Nov 7 2011,0800,2240,4.9,591,11.2,2831,6.2
Mon, Nov 7 2011,0900,2438,4.1,852,7.9,3290,5
Mon, Nov 7 2011,1000,1482,6.7,716,9.1,2198,7.5
Mon, Nov 7 2011,1100,949,8.2,576,11.8,1525,9.6
Mon, Nov 7 2011,1200,844,10.1,685,13.7,1529,11.7
Mon, Nov 7 2011,1300,871,11.1,777,10.6,1648,10.9
Mon, Nov 7 2011,1400,840,10.4,895,8.8,1735,9.6
Mon, Nov 7 2011,1500,817,11.6,926,8.7,1743,10.1
Mon, Nov 7 2011,1600,681,13.4,1183,7,1864,9.3
Mon, Nov 7 2011,1700,889,8.4,1726,4.6,2615,5.9
Mon, Nov 7 2011,1800,983,9.4,2174,2.9,3157,4.9
Mon, Nov 7 2011,1900,839,8.2,1718,2.7,2557,4.5
Mon, Nov 7 2011,2000,566,7.2,896,3.2,1462,4.8
Mon, Nov 7 2011,2100,291,10.3,668,1.8,959,4.4
Mon, Nov 7 2011,2200,242,7,468,4.3,710,5.2
Mon, Nov 7 2011,2300,170,6.5,354,3.7,524,4.6
Mon, Nov 7 2011,2400,115,12.2,236,5.5,351,7.7
Tue, Nov 8 2011,0100,47,19.1,168,5.4,215,8.4
